transaction_id,customer_id,amount,timestamp,merchant
b64a9d0b-3399-47ed-a679-0fb7a589298f,C71025,473.43,2026-03-30T08:11:19.305565,STORE_37
604f677f-fce5-4d36-af7d-2c96ea04280f,C25939,353.95,2026-03-30T08:11:19.305588,STORE_31
b24f325a-d4f8-41d1-8d3a-a38e8a68e403,C69773,332.69,2026-03-28T08:11:19.305611,STORE_34
4361d3bb-4dd8-407e-ae3d-086bd5d5cc5d,C41470,-10.74,2026-03-27T08:11:19.305636,STORE_1
6672e2e4-d6d3-4f07-939f-01c22bc48c20,C51176,222.32,2026-03-30T08:11:19.305660,STORE_9
44e19260-a193-491d-9854-1700ec333582,C18311,166.57,2026-03-29T08:11:19.305684,STORE_1
d7b353ca-3ff3-4429-9ea9-cff299669457,C60058,478.4,2026-03-30T08:11:19.305707,STORE_14
75727a66-c936-43eb-85d8-3ba9283b52d5,C41680,408.49,2026-03-26T08:11:19.305730,STORE_4
6fd0e5f5-efdf-480e-9af7-df9988ef28c3,C46719,-12.28,2026-03-26T08:11:19.305754,STORE_48
ef9df289-0210-47ce-8a69-5bcfc873cc5b,C61793,150.7,2026-03-28T08:11:19.305777,STORE_12
32596885-8dac-42b0-bb19-5b2a8c8baa7b,C63505,328.94,2026-03-30T08:11:19.305800,STORE_47
dd33a14a-605b-46c7-9f8f-505c6518008d,C99866,52.82,2026-03-28T08:11:19.305841,STORE_7
a0bb4ec5-85e0-4ec6-8e27-7bee19850f4a,C75870,167.61,2026-03-26T08:11:19.305866,STORE_8
eff8c45f-12b0-4153-a046-45ace9170d46,C46424,84.09,2026-03-29T08:11:19.305890,STORE_8
06ea34ed-2fa3-44f3-a2fe-f08f7aaf73ff,C53538,-8.72,2026-03-28T08:11:19.305915,STORE_47
14e57067-2b41-43f8-9a19-728d3224afa0,C43046,22.0,2026-03-30T08:11:19.305939,STORE_6
2fb9bdea-4c29-4094-af1e-dc4aad592d19,C93269,445.0,2026-03-29T08:11:19.305962,STORE_24
87a1d974-6b11-482c-ab0c-217ca11f7d05,C32817,373.77,2026-03-27T08:11:19.305986,STORE_37
8345fa54-27e5-41f9-b0ea-e7da8531ec96,C67345,-31.56,2026-03-27T08:11:19.306010,STORE_6
32b55811-6ef2-4fbb-9df5-ffc519194e23,C44154,386.35,2026-03-28T08:11:19.306033,STORE_33
42e42e94-571c-40cc-a11c-89179d6846c8,C80014,321.8,2026-03-28T08:11:19.306056,STORE_8
8c47c966-7b66-4303-88cf-6edb3e679e2f,C14842,75.99,2026-03-26T08:11:19.306080,STORE_31
65f628bb-3b3f-4a7e-ae73-3ae68a8833ef,C13290,446.33,2026-03-27T08:11:19.306103,STORE_43
1e61fbe9-2b4f-419c-aea3-076ee0c0262a,C70663,141.58,2026-03-30T08:11:19.306126,STORE_3
6a029f5b-7501-43eb-9d9f-f360709dc674,C35582,15.23,2026-03-30T08:11:19.306150,STORE_24
aa061861-1924-4314-86b2-cb884cfd8b89,C21608,473.4,2026-03-30T08:11:19.306175,STORE_13
d91387ce-dc76-494a-bc6f-d210df0aad08,C30748,470.02,2026-03-29T08:11:19.306198,STORE_16
30acfd70-f2bf-45bb-af9b-8a240f2a4660,C84658,491.67,2026-03-26T08:11:19.306222,STORE_49
d74baaab-4794-4d4b-a72d-3c37676bd9d2,C50678,135.94,2026-03-31T08:11:19.306245,STORE_45
de81649f-95bb-4ead-a737-ce96ce501fe5,C95625,172.85,2026-03-28T08:11:19.306268,STORE_39
e5cacf34-5252-4057-9376-3dc10b318b50,C54637,491.35,2026-03-31T08:11:19.306291,STORE_8
2b276294-f500-4af9-b713-83c1088bada0,C76551,289.87,2026-03-27T08:11:19.306314,STORE_11
c07ab764-792b-41de-8031-1a17834c8c33,C22861,58.43,2026-03-30T08:11:19.306337,STORE_20
114bb918-97a7-4cd7-9c33-38a49abc3e3f,C27747,120.05,2026-03-26T08:11:19.306360,STORE_17
7c4160d1-6d13-4a73-989f-5cb8356c5795,C99356,92.22,2026-03-27T08:11:19.306384,STORE_23
9af77255-2fea-42f0-a4e8-b4929c572e66,C14603,-14.92,2026-03-31T08:11:19.306408,STORE_13
7052f1e3-f9b0-412e-b6c6-c7c8b1801e13,C81150,56.83,2026-03-29T08:11:19.306469,STORE_33
ae677a36-e283-450b-8737-b9aa9a85fa24,C35390,126.85,2026-03-27T08:11:19.306494,STORE_41
757a8a4b-8ab6-4db5-8ca5-d810b99e019e,C63609,340.41,2026-03-31T08:11:19.306517,STORE_3
32b13b01-93a1-4270-9414-38abf63ddf17,C37817,318.08,2026-03-29T08:11:19.306553,STORE_20
3ef65a33-8c96-4062-9f96-6a866029f621,C75111,123.65,2026-03-28T08:11:19.306583,STORE_42
403908ab-fb60-4636-8ae0-51e678743953,C38574,419.89,2026-03-31T08:11:19.306811,STORE_40
8fa0172e-bd3f-4f96-ab37-1d88bf7131da,C30589,193.22,2026-03-27T08:11:19.306892,STORE_33
a1d951f3-904f-4666-b157-11e42d1f675c,C81112,432.58,2026-03-29T08:11:19.306934,STORE_8
0baf6a22-f29e-4cfe-afcc-8596d91272b9,C19253,427.18,2026-03-27T08:11:19.306969,STORE_7
1a57381b-7255-4bfb-b9e6-07d972cd3840,C64681,-44.48,2026-03-31T08:11:19.307001,STORE_35
aedbc241-6445-4516-b7aa-3c54a1f24034,C59755,89.76,2026-03-28T08:11:19.307032,STORE_19
9f87fa6a-70a3-4e26-be0b-9125eebcd6bd,C53106,-31.92,2026-03-28T08:11:19.307081,STORE_36
c63cc5f7-cde5-4a0b-bc6f-47941dde3e00,C19017,92.6,2026-03-30T08:11:19.307137,STORE_5
550e76a4-24c9-441d-a886-a5f84bc867e7,C94702,-38.19,2026-03-26T08:11:19.307166,STORE_7
be6802db-e19e-4f52-ae3b-175f48e43bd3,C45845,367.73,2026-03-30T08:11:19.307195,STORE_15
d1e4217d-9bb7-437a-8709-762803b81be5,C83375,87.5,2026-03-27T08:11:19.307224,STORE_43
9441c077-2e00-4066-8a37-bb2cf26f693d,C79721,2.11,2026-03-28T08:11:19.307253,STORE_24
51739900-b14d-43d8-9f7d-23659d1ea478,C84044,325.03,2026-03-30T08:11:19.307282,STORE_33
5bf5f6d4-9b3e-4979-803e-e6e6161f3e66,C19123,47.94,2026-03-30T08:11:19.307310,STORE_18
97659f84-3914-4206-8e14-cf0742664821,C13739,287.7,2026-03-29T08:11:19.307338,STORE_4
dc96d4a2-30e9-4de8-abb9-a9bdb99ee277,C78444,44.4,2026-03-27T08:11:19.307367,STORE_14
05aac53b-e1a2-4df2-b550-71ed2a2c252e,C77747,22.17,2026-03-31T08:11:19.307392,STORE_3
d7c6aa78-651e-4b90-aa14-450129c7dd66,C69787,118.23,2026-03-28T08:11:19.307416,STORE_5
52eb8f91-9e36-4e28-b008-fd321207c141,C19372,229.36,2026-03-29T08:11:19.307441,STORE_40
e4da0b54-38be-42f4-9921-d1a0ac0d77f3,C42346,250.19,2026-03-29T08:11:19.307465,STORE_43
8edd9eef-c1e3-489a-8c92-f9ac712ad1f6,C44521,229.67,2026-03-31T08:11:19.307489,STORE_18
d8a4f0b1-0986-4839-82e3-7a4d3e515452,C17678,210.72,2026-03-27T08:11:19.307545,STORE_41
923083ff-8427-4222-bf00-5f65e17a726a,C29963,325.13,2026-03-29T08:11:19.307582,STORE_36
52469e13-76b2-4a62-af80-eaa74f140c23,C97889,345.83,2026-03-30T08:11:19.307609,STORE_20
81990286-ef30-4749-bb15-a43f1bc6d9d6,C16315,144.4,2026-03-31T08:11:19.307637,STORE_33
5e2498fb-6fa7-4355-b3c2-11887e0c47fe,C13359,230.52,2026-03-28T08:11:19.307663,STORE_32
6872324c-bd07-402b-bf07-bea06711a506,C92357,475.09,2026-03-30T08:11:19.307700,STORE_36
191670a2-5660-4e87-b459-2799f078934b,C74020,13.9,2026-03-29T08:11:19.307725,STORE_21
53e685e3-3ee9-41fa-baa4-348d7db7caf6,C95426,66.84,2026-03-31T08:11:19.307750,STORE_33
cd7a9585-afe9-4ebc-9acd-fbe8e59f3f8b,C78870,49.77,2026-03-26T08:11:19.307774,STORE_17
53b0bfbe-e393-4be0-a596-bc1755a10cd8,C49491,420.51,2026-03-27T08:11:19.307800,STORE_16
c3586e19-4768-4c84-b873-2a3d4ac2e48d,C86883,-16.42,2026-03-28T08:11:19.307826,STORE_5
5f8f5ff0-3e93-4591-9cd0-49a77b33dee5,C50588,123.01,2026-03-29T08:11:19.307850,STORE_35
4f939d4f-6db2-4506-9093-cc9a3a49e694,C62963,279.88,2026-03-31T08:11:19.307874,STORE_34
74833a9b-a8f8-4707-9edc-caf478b2a571,C38871,492.94,2026-03-28T08:11:19.307898,STORE_49
0d83c67c-0bce-4a60-9010-ce0e1179fa48,C39095,-25.97,2026-03-31T08:11:19.307922,STORE_2
67ead252-0f0d-4b42-9a99-cd34e4400a1d,C48809,252.64,2026-03-31T08:11:19.307947,STORE_42
350d0756-8d99-4533-a6a6-44eb02442cf0,C37312,49.65,2026-03-29T08:11:19.307994,STORE_39
c01fa472-7245-44fd-b43b-0ab9daf40afa,C92363,231.43,2026-03-28T08:11:19.308031,STORE_29
51c77017-9c06-4b1c-a9d1-fa52cf648f61,C27496,265.48,2026-03-27T08:11:19.308056,STORE_23
5a7e356e-5c7c-4e17-8d28-61189ef6e7fd,C68294,241.94,2026-03-29T08:11:19.308080,STORE_14
3495f026-11d4-4f0d-b506-59659d2467c5,C28508,255.73,2026-03-30T08:11:19.308114,STORE_15
81ac68b9-ac91-4ac2-b846-f984ddd34a45,C99043,-33.78,2026-03-27T08:11:19.308141,STORE_21
8e97dfaa-670a-4f81-9e92-4d6940bb268e,C21484,498.71,2026-03-31T08:11:19.308165,STORE_43
d3b9a70f-58e2-4a93-a818-a6c0dd00bcda,C56070,368.98,2026-03-28T08:11:19.308189,STORE_34
2f6c54e7-c142-4a24-8ba9-2f9810e43eaa,C31777,-25.97,2026-03-26T08:11:19.308212,STORE_23
09bcaca0-4f6b-445b-bc90-a0d7e215aaef,C67588,55.15,2026-03-29T08:11:19.308236,STORE_22
1ad265a1-c742-41e8-9728-a2c002cc7115,C11748,490.76,2026-03-29T08:11:19.308267,STORE_38
5ae81531-7b14-4dfe-b9de-0973d5392c9b,C91775,113.97,2026-03-28T08:11:19.308309,STORE_13
e300dcbc-12c4-4e81-b839-0fd074710b82,C24420,284.7,2026-03-30T08:11:19.308340,STORE_34
461dd68d-69ad-4c90-a879-670c6e264a5e,C62225,297.31,2026-03-28T08:11:19.308363,STORE_37
b24acb10-fd4c-43b6-b86a-56bce129d002,C20262,21.23,2026-03-31T08:11:19.308387,STORE_28
96028114-94fe-43f7-a81b-185f8d75726d,C45650,51.69,2026-03-30T08:11:19.308410,STORE_20
0b819960-76fc-4059-b033-86ab4021e16c,C82718,232.8,2026-03-30T08:11:19.308434,STORE_38
976ef55f-6c51-4987-b849-e8896fe5f3a9,C94571,85.46,2026-03-31T08:11:19.308458,STORE_19
6b8ea260-fca6-4a6e-881a-9da938d0296b,C31157,55.17,2026-03-26T08:11:19.308481,STORE_1
68f4a93e-6cd6-4da4-84df-38b6663731a9,C89986,43.16,2026-03-26T08:11:19.308504,STORE_25
1218ce20-7bed-46d7-8c65-b6bddfa66fe3,C63135,-24.52,2026-03-30T08:11:19.308528,STORE_6
226a6ce7-369f-4c49-b3dd-db78a2493a7d,C77203,-16.49,2026-03-28T08:11:19.308552,STORE_1
9a4a81c6-12a2-4314-915c-fc3eb18b27e3,C74123,321.01,2026-03-31T08:11:19.308576,STORE_38
dc52934d-1e87-40cc-bc6e-00635d1ff4f2,C99064,293.27,2026-03-27T08:11:19.308600,STORE_48
86e92150-7378-4d89-976a-07d367273b07,C21036,328.0,2026-03-28T08:11:19.308635,STORE_46
c9fe4c2b-a5e9-40e9-bfbd-8f7725db7080,C19319,-38.66,2026-03-31T08:11:19.308664,STORE_6
8bab2815-13a6-40c7-ad7e-58b6294dcf29,C55550,196.12,2026-03-28T08:11:19.308687,STORE_25
47a1bbfd-c5aa-4e67-a443-3200de89e8d9,C74224,48.16,2026-03-27T08:11:19.308710,STORE_48
22af785f-fc9f-41b0-af9f-2184cd282c4d,C96579,288.07,2026-03-31T08:11:19.308733,STORE_49
49c8526e-f276-485f-a592-53369e90339e,C46482,265.83,2026-03-30T08:11:19.308757,STORE_8
9722043c-1817-42ac-a27e-619c9ffe6136,C36052,-25.63,2026-03-29T08:11:19.308781,STORE_21
b4585bab-6b6d-489c-b12d-4e5d3a2f8f95,C62836,469.17,2026-03-29T08:11:19.308807,STORE_33
e9af735b-2391-40a0-865c-4f0b51a84c76,C12405,-41.08,2026-03-31T08:11:19.308852,STORE_25
5ce95ac7-b808-4bfe-a9e9-fd1f5bb6d5c0,C62237,322.89,2026-03-27T08:11:19.308879,STORE_35
c7791471-4e47-4d3c-a215-60b72cb08800,C15245,254.77,2026-03-28T08:11:19.308903,STORE_25
16bdbea5-1a21-4de4-8b09-187499dfa1bd,C85803,233.01,2026-03-29T08:11:19.308928,STORE_40
59323171-3109-44ab-9e08-bebf559a3581,C64278,403.66,2026-03-31T08:11:19.308952,STORE_2
c6b1fd5b-df20-454b-be6e-7987af5618f8,C87069,488.54,2026-03-30T08:11:19.308976,STORE_31
4a368069-db54-4068-8da6-20a485b7764e,C27687,437.9,2026-03-31T08:11:19.308999,STORE_36
2027cc84-16b3-48fe-a06d-4bc5a5d2f95e,C98346,-4.8,2026-03-28T08:11:19.309022,STORE_40
9274bdca-0bc6-45a9-819f-a4cbda2424dd,C68680,-48.14,2026-03-27T08:11:19.309046,STORE_32
9a4b8624-330c-4c06-8226-cb71f4b78706,C45245,333.01,2026-03-30T08:11:19.309069,STORE_42
c5b0eb3d-c6ff-4737-9a53-1fdbe183f4fd,C19255,463.3,2026-03-27T08:11:19.309103,STORE_8
b2d7ff67-11a6-45b6-960a-ddfdc73c494b,C15927,159.69,2026-03-26T08:11:19.309129,STORE_17
8b931330-9ffc-418d-abfe-4a44c8f59336,C24890,53.58,2026-03-31T08:11:19.309152,STORE_28
bf86343b-77ee-45c5-8774-9d733a3dcf8d,C94818,173.96,2026-03-27T08:11:19.309194,STORE_40
aa106c7e-1813-4932-be48-c707172b7dfe,C76584,139.82,2026-03-28T08:11:19.309217,STORE_25
454fa62f-1e43-4ac2-a772-078d567bdc49,C39094,412.68,2026-03-28T08:11:19.309240,STORE_16
f871bf6c-67d9-4218-8347-a38740f355fc,C94608,148.76,2026-03-28T08:11:19.309264,STORE_22
fef24ad4-5dee-4a7f-b2b6-363869f1f9cd,C80968,475.23,2026-03-30T08:11:19.309287,STORE_15
ce1c6b3a-3f3b-4dc7-ad59-67f024b65984,C70751,263.1,2026-03-28T08:11:19.309310,STORE_35
f57c6d03-b6b2-4424-8620-393e7d9a96f4,C77228,18.46,2026-03-27T08:11:19.309333,STORE_16
9ec8e914-818a-44bf-8e4e-cd725114cc82,C37381,252.55,2026-03-27T08:11:19.309357,STORE_49
536f3ecc-b99d-4916-8b6e-b67d9ea50408,C52053,330.53,2026-03-30T08:11:19.309384,STORE_40
10f92245-dca0-4e25-a091-1a131b717736,C81634,488.47,2026-03-26T08:11:19.309426,STORE_3
10c02baa-21c2-429f-b1eb-dc5d02f584ba,C68709,52.55,2026-03-29T08:11:19.309450,STORE_11
3342d2f9-d645-4853-86c2-d8262dc8c199,C76516,-19.69,2026-03-31T08:11:19.309473,STORE_4
027504af-03cc-4aa5-966f-8f7ec4481818,C53666,232.83,2026-03-26T08:11:19.309497,STORE_9
e192f81a-7981-4c09-9425-4bef3fc42b86,C74832,198.29,2026-03-26T08:11:19.309522,STORE_48
459013bf-e6fd-49c8-bf2b-5251ea58997c,C16726,386.05,2026-03-31T08:11:19.309559,STORE_8
3cd60ecb-5d6f-477f-8543-1b92d817062c,C52733,317.69,2026-03-27T08:11:19.309582,STORE_8
734bef13-4259-459b-ac6b-01ab70eddd31,C54081,482.96,2026-03-26T08:11:19.309606,STORE_49
8b42c030-afba-4b6a-9042-26cba7f6dc87,C26158,-5.41,2026-03-27T08:11:19.309632,STORE_41
27e360df-016e-468d-a270-c2781cc47478,C12156,115.98,2026-03-30T08:11:19.309679,STORE_50
314444a4-3d80-4573-b4e4-4ee0dd9e0545,C86553,422.77,2026-03-28T08:11:19.309703,STORE_33
a32be890-b977-4ba1-8159-3f09ca5c0674,C99887,329.71,2026-03-28T08:11:19.309772,STORE_26
f25e141d-b119-48b3-a4ea-fcef0b6d61e4,C80074,17.74,2026-03-28T08:11:19.309825,STORE_34
4e9e2164-5e5f-4c19-ba01-6613b7b08f39,C99474,406.26,2026-03-30T08:11:19.309867,STORE_36
a446fa76-0446-4893-80eb-dfab80f1ee5c,C13936,197.11,2026-03-27T08:11:19.309892,STORE_14
7e9867bd-a709-417b-99d1-7ee9f83d3ab0,C22201,251.73,2026-03-30T08:11:19.309926,STORE_35
49501f45-cf59-42f2-bb96-27dd0e99dfe8,C27708,252.47,2026-03-28T08:11:19.309956,STORE_6
e799e118-c820-410d-95ba-d7a750c73555,C40697,463.47,2026-03-27T08:11:19.309979,STORE_37
fd9cee3a-0553-485f-9030-c467a0800fd5,C21905,309.07,2026-03-31T08:11:19.310002,STORE_19
c476f54e-240b-4b09-880c-33978af68774,C15871,161.78,2026-03-29T08:11:19.310025,STORE_18
86223d2c-ea51-4f0d-8e76-a61a2ba7c7bf,C89018,429.05,2026-03-27T08:11:19.310049,STORE_35
e7096fd2-105e-445f-8a69-0ca42e731165,C63590,19.64,2026-03-27T08:11:19.310072,STORE_7
7e8746a5-39bf-443e-bc5d-1a203a00f87b,C42712,339.67,2026-03-27T08:11:19.310096,STORE_47
d14a8c8f-5d35-4258-b432-2f7a8f572aa7,C84471,281.38,2026-03-27T08:11:19.310119,STORE_32
88f94213-94ce-49e0-ae59-d63fae416e54,C10306,-44.5,2026-03-29T08:11:19.310142,STORE_22
1bfa737e-591c-4c1a-a457-ecceebabf788,C63737,157.36,2026-03-28T08:11:19.310166,STORE_1
10a00916-8c0b-42ca-8c6c-cdc7cc132c5c,C28429,371.11,2026-03-26T08:11:19.310194,STORE_36
aa186f21-5a67-4adf-9b4a-64c74fc01f1f,C26217,358.64,2026-03-27T08:11:19.310228,STORE_35
e61d268e-fc16-4726-b165-f38db8a85a67,C26408,351.55,2026-03-27T08:11:19.310251,STORE_41
43dbbd19-025f-4f3c-87f0-7a666b824661,C78384,281.51,2026-03-30T08:11:19.310275,STORE_28
6ccced0c-80ce-471a-8488-78e6d0972219,C84540,376.03,2026-03-28T08:11:19.310298,STORE_42
e8dbd7a7-9e26-4a40-a392-ee5def4c719e,C18092,312.37,2026-03-30T08:11:19.310342,STORE_41
e2cfb59b-36e1-40fd-9dff-b7b705416971,C10992,80.2,2026-03-30T08:11:19.310371,STORE_8
a88c6c4b-6b40-41a2-a073-8d7322e62212,C11624,463.06,2026-03-30T08:11:19.310394,STORE_6
5fb8889d-8e76-4118-adbd-c6ae01eb8f7e,C70616,185.16,2026-03-28T08:11:19.310527,STORE_49
ff29ccf9-3eb9-4fb8-b902-d2931b07e947,C69658,489.61,2026-03-29T08:11:19.310562,STORE_7
e08a0177-4827-4428-b7ce-f16456cf5cbb,C46137,315.05,2026-03-30T08:11:19.310589,STORE_28
08acdefc-90d3-4de8-a559-b842378a04b9,C37537,-14.49,2026-03-26T08:11:19.310616,STORE_25
048d1515-7b38-4c7d-be17-7a1d60c69b52,C64373,74.48,2026-03-27T08:11:19.310640,STORE_8
eaac282a-6c3b-4bc3-b549-3de157dc58ad,C92370,307.1,2026-03-26T08:11:19.310663,STORE_5
559f8039-e432-4710-b5e6-a487f73deb8e,C32049,48.78,2026-03-29T08:11:19.310699,STORE_18
c267accc-9031-48bd-be60-ff60b9e47bd6,C50345,-13.98,2026-03-29T08:11:19.310729,STORE_18
3d7b39ce-d3f7-4ea4-9afa-b885b7b397c5,C64225,83.26,2026-03-28T08:11:19.310752,STORE_45
9ffa9207-a57a-4cff-9513-bc132107d06f,C38908,478.12,2026-03-27T08:11:19.310775,STORE_3
641a41f4-77eb-41e6-bb94-2db8312b1b94,C11567,386.67,2026-03-31T08:11:19.310818,STORE_36
567fe811-cb15-4461-91f7-8cb27e0a164a,C39356,148.88,2026-03-29T08:11:19.310842,STORE_26
3ba8546e-dac0-4b60-9465-f24cf20659a5,C75113,143.21,2026-03-29T08:11:19.310866,STORE_26
4edf7bd8-ea1a-40b1-b5f0-df33b4383214,C10311,116.02,2026-03-26T08:11:19.310890,STORE_4
ddedc819-8409-46aa-b645-e9d78a9b79a4,C80898,472.94,2026-03-26T08:11:19.310914,STORE_4
b70f5fe9-41d0-44e8-b656-16d82a0554d8,C33508,-39.99,2026-03-28T08:11:19.310938,STORE_25
be85bba3-331a-4f05-8abc-247bec00755d,C68728,341.15,2026-03-26T08:11:19.310962,STORE_43
7cfd626f-d57f-4656-860c-aaf06fd9e253,C19784,150.29,2026-03-26T08:11:19.310985,STORE_41
7abe3b63-a6fe-46ab-8503-874fb7c977bf,C62480,368.51,2026-03-28T08:11:19.311008,STORE_47
a5f957eb-8e71-4d42-95fa-afca3ff755bd,C88295,298.25,2026-03-31T08:11:19.311031,STORE_25
362f3492-aaa9-4ca9-8c08-4f34067b1b28,C20809,478.58,2026-03-29T08:11:19.311054,STORE_42
7ef283bf-c813-400f-9c64-9d762d60d5bc,C50977,63.5,2026-03-26T08:11:19.311077,STORE_16
56ff268a-bb4c-451b-b6a6-197f1bf33485,C73763,128.69,2026-03-28T08:11:19.311101,STORE_1
65e16160-92da-4d4a-9719-b3eb7c2e9ee0,C69961,125.66,2026-03-30T08:11:19.311124,STORE_31
4b2399bc-af5f-420c-89dd-45cec872e3c9,C54542,282.42,2026-03-29T08:11:19.311147,STORE_1
ef0fd991-631d-4589-ae8f-c6ed1fdf9fc1,C50608,4.72,2026-03-26T08:11:19.311170,STORE_44
19207748-6e4c-411d-8f51-a557c3f514f2,C85041,-11.57,2026-03-29T08:11:19.311194,STORE_3
9df5c6d6-d01d-4b19-ae91-1e87da8966f7,C39055,304.22,2026-03-26T08:11:19.311219,STORE_21
3b85791a-eb4e-4ee4-949a-ee950b2fe7c3,C66766,481.53,2026-03-29T08:11:19.311243,STORE_20
89a1c8ff-9860-4165-9cf0-e37ec36b5e84,C71795,150.42,2026-03-31T08:11:19.311267,STORE_23
ef4998cf-34c8-4137-973a-8ee18f57a9a0,C54315,358.61,2026-03-30T08:11:19.311292,STORE_16
81b02c0c-96bb-49ac-b2ae-dad44d438242,C60117,313.12,2026-03-31T08:11:19.311316,STORE_21
ded63829-c27b-4a35-afee-990a7f7908a3,C21840,173.82,2026-03-31T08:11:19.311340,STORE_8
fe308779-4fac-4528-b4f3-dde5331caf41,C60237,29.87,2026-03-29T08:11:19.311415,STORE_8
6dfae3a3-107b-46d9-b9cc-bdcc0e965400,C58337,241.75,2026-03-31T08:11:19.311452,STORE_2
3f839a52-5f7c-408d-b29d-7eb370fea313,C41401,429.06,2026-03-29T08:11:19.311478,STORE_48
50dddc14-3c20-48be-829c-27eeeb40586f,C68454,21.02,2026-03-28T08:11:19.311503,STORE_30
dfccd102-8f55-4574-9981-45c7ea49c9a4,C61733,183.83,2026-03-27T08:11:19.311527,STORE_41
0a3b39d5-09ff-421b-8654-2dd421455065,C97362,96.09,2026-03-31T08:11:19.311552,STORE_16
9ca934de-1ead-4d1e-bcc0-dea5d0fb1f3a,C68080,177.72,2026-03-31T08:11:19.311577,STORE_31
f6288d84-ae89-499d-ad2b-2a142e41ff55,C87459,302.32,2026-03-28T08:11:19.311602,STORE_4
2db61b1b-1d13-42eb-b7b1-b780d1a569f1,C67394,116.99,2026-03-26T08:11:19.311627,STORE_4
768992bb-1b4b-4ace-acc4-65d257ff81fc,C44126,462.47,2026-03-31T08:11:19.311651,STORE_19
3e1ce1e4-410e-4795-8fd0-e1dafcd636ab,C21641,146.85,2026-03-29T08:11:19.311677,STORE_46
246f51b6-dce8-4449-a53f-c8824ec618ba,C61311,29.45,2026-03-31T08:11:19.311701,STORE_8
400ec6d1-b7e5-4446-ab81-d099bc2198c5,C31383,412.19,2026-03-27T08:11:19.311726,STORE_18
4ed7433b-a744-488f-9ea8-153b123692e1,C97788,47.55,2026-03-30T08:11:19.311752,STORE_33
c55da7f4-7c75-4051-9291-2cccfb40d10e,C10927,233.01,2026-03-30T08:11:19.311794,STORE_14
6e10c94d-9080-4ab1-899f-e92bc3dbcae2,C24621,139.79,2026-03-30T08:11:19.311821,STORE_18
fe0ea7e6-2e11-4883-b175-1789944ee9f5,C64912,-37.76,2026-03-31T08:11:19.311848,STORE_1
ef5a38b5-b234-44f4-85b8-f8ead70445b4,C22531,170.7,2026-03-26T08:11:19.311874,STORE_16
b5eb84a4-d8a6-417e-9ca8-358b065bd3f3,C96896,469.34,2026-03-29T08:11:19.311901,STORE_3
879a57ba-f4bb-4131-bfb4-59c97e8a5ab1,C22930,408.33,2026-03-26T08:11:19.311926,STORE_17
c10dbff1-4af3-488b-a391-0a022647e79c,C55372,418.18,2026-03-30T08:11:19.311999,STORE_13
b8e6bedd-1c1c-4902-a80a-5e8cb3b49960,C92796,315.76,2026-03-28T08:11:19.312033,STORE_30
fb839e44-2aa5-4460-b23a-f9fb3f48262c,C29181,346.78,2026-03-27T08:11:19.312060,STORE_11
cae4676e-5fcc-463a-a268-39bbcd10f3fc,C90873,255.81,2026-03-27T08:11:19.312085,STORE_2
0509e202-0d9e-45cc-8f47-3aad2ed747c4,C55222,162.46,2026-03-28T08:11:19.312111,STORE_2
0b62dd40-579e-4855-83d0-be98f7cb0cc0,C15689,214.32,2026-03-27T08:11:19.312138,STORE_38
00ca195d-4827-4568-bf78-8ee9955d07d5,C83004,93.33,2026-03-29T08:11:19.312164,STORE_34
d2c3b1db-0541-4367-b191-a547934b4fea,C44132,445.05,2026-03-29T08:11:19.312191,STORE_15
3cd7c8bb-5608-454e-82e4-b65b5f38b84e,C61117,83.23,2026-03-26T08:11:19.312217,STORE_25
b07054b6-3d29-4375-b0dc-caaa06a9031d,C79435,369.17,2026-03-26T08:11:19.312242,STORE_35
94ee92a0-0199-4818-af8a-df27b11af980,C31135,92.44,2026-03-26T08:11:19.312267,STORE_20
fbd243d9-7ca4-4794-9ab1-99c0ee21ed71,C50377,442.29,2026-03-30T08:11:19.312302,STORE_20
be4f92d4-b350-4b2c-88e7-4b3483105c04,C20144,281.59,2026-03-27T08:11:19.312329,STORE_24
eec8a237-2996-46f5-9763-fc1e9a44306d,C78933,288.95,2026-03-29T08:11:19.312355,STORE_46
6c3ed3bc-25e6-4a58-b65f-0b2689389478,C69192,392.09,2026-03-30T08:11:19.312380,STORE_3
1a809906-ef33-4fa0-8a89-36b58d2dd5e7,C70055,422.01,2026-03-31T08:11:19.312406,STORE_25
4cb20aec-2367-4cac-b0b4-40e20059565c,C88144,107.81,2026-03-29T08:11:19.312431,STORE_41
05fa9d30-4234-499a-b58b-62ee6abccbd9,C18394,474.53,2026-03-27T08:11:19.312468,STORE_6
5f26efce-5ab8-4d2b-af52-80ddaa2769ac,C26820,35.71,2026-03-27T08:11:19.312502,STORE_9
a91e8a52-00c2-4c3e-ac53-b4314542ad97,C34993,113.05,2026-03-26T08:11:19.312526,STORE_3
86e21dc5-475e-4055-b252-63abec7344f6,C18320,297.1,2026-03-30T08:11:19.312549,STORE_13
4ae25460-f5d2-4ae1-bf0f-1d01c030e2c6,C40290,225.86,2026-03-31T08:11:19.312573,STORE_41
308d1901-5217-45c7-b8c0-14a2aa5f89fd,C76673,405.32,2026-03-30T08:11:19.312604,STORE_5
7a2f46a5-a367-4e16-9440-60ef7f5fe1a5,C61436,481.67,2026-03-28T08:11:19.312632,STORE_29
